(1.0, 6.027679e-16, 0.9887039661407471)
(0.4482758620689655, 0.41092724, 0.8956353664398193)
(0.359375, 0.36854154, 0.8926351070404053)
(0.3333333333333333, 0.5605638, 0.7965686321258545)
(0.48854961832061067, 0.13396308, 0.9126467704772949)
(0.24, 0.52534944, 0.8676373958587646)
(0.32, 0.27632764, 1.1207799911499023)
(0.36231884057971014, 1.6956024, 1.010716438293457)
(0.5730337078651685, 0.11364578, 0.9246578216552734)
(0.5564516129032258, 0.26753092, 0.9396684169769287)
(0.43388429752066116, 0.19724561, 1.0467450618743896)
(0.6090909090909091, 0.16665962, 0.96268630027771)
(0.5263157894736842, 0.097710535, 0.9616825580596924)
(0.7735849056603774, 0.52883816, 0.9136502742767334)
(0.2564102564102564, 13.657229, 0.9676892757415771)
(0.5454545454545454, 0.20596163, 0.8526051044464111)
(0.631578947368421, 0.1882869, 0.9456748962402344)
(0.2608695652173913, 0.5949546, 0.7985661029815674)
(0.7022222222222222, 0.15761223, 0.9176714420318604)
(0.4807692307692308, 0.07997458, 0.8736028671264648)
(0.46842105263157896, 0.08048314, 0.9947066307067871)
(0.33093525179856115, 0.19223636, 1.0077180862426758)
(0.41509433962264153, 0.09074558, 1.0657579898834229)
(0.4, 0.101579234, 1.0507471561431885)
(0.48226950354609927, 0.19619013, 1.0167248249053955)
(0.5578635014836796, 0.10032982, 1.0247280597686768)
(0.4375, 0.62961555, 0.806574821472168)
(0.6304347826086957, 0.290238, 0.8175821304321289)
(0.85, 0.18361011, 0.949674129486084)
(0.5967741935483871, 0.1904505, 0.882627010345459)
(0.47619047619047616, 0.42587733, 0.8075754642486572)
(0.5885167464114832, 0.34125364, 0.8946366310119629)
(0.21052631578947367, 0.3739037, 0.9566984176635742)
(0.0, inf, 0.7385067939758301)
(0.38461538461538464, 0.63899577, 0.7915618419647217)
(0.7044534412955465, 0.23448285, 0.92466139793396)
(0.5309734513274337, 0.13063829, 1.0417380332946777)
(0.42424242424242425, 0.22872967, 1.0207269191741943)
(0.4954954954954955, 0.8642555, 1.213865041732788)
(0.5135135135135135, 0.77658415, 1.215862512588501)
(0.5043478260869565, 0.80771565, 0.9847016334533691)
(0.46296296296296297, 0.75871235, 0.8556091785430908)
(0.4716981132075472, 0.8079295, 0.8856282234191895)
(0.563953488372093, 0.84684366, 0.9046449661254883)
(0.6942148760330579, 0.25539544, 1.717221975326538)
(0.49019607843137253, 0.71017385, 1.5260858535766602)
(0.30434782608695654, 0.34721434, 1.060753345489502)
(0.7272727272727273, 0.89439535, 1.2308762073516846)
(0.46206896551724136, 0.36086112, 1.2358784675598145)
(0.6517647058823529, 0.2484215, 0.9226579666137695)
(0.6692307692307692, 0.16463684, 0.8986382484436035)
(0.0, inf, 0.7725491523742676)
(0.625, 0.23106429, 0.8746452331542969)
(0.5, 0.218111, 0.9096431732177734)
(0.6057692307692307, 0.22308592, 0.9256405830383301)
(0.5215419501133787, 0.15489231, 0.998732328414917)
(0.6626506024096386, 0.074882224, 0.9146518707275391)
(0.4418604651162791, 0.2791596, 0.9046387672424316)
(0.5375, 0.35262993, 0.8575899600982666)
(0.5709090909090909, 0.19495212, 0.9146521091461182)
(0.4461538461538462, 13.165636, 0.9616832733154297)
(0.53, 0.41166577, 0.9006428718566895)
(0.527536231884058, 0.1167037, 0.9586799144744873)
(0.5, 0.19626349, 0.9316623210906982)
(0.5857142857142857, 0.33282006, 0.9967095851898193)
(0.666156202143951, 0.21576348, 0.9657065868377686)
(0.5757575757575758, 0.13307364, 0.9906880855560303)
(0.5461346633416458, 0.15848586, 1.040757656097412)
(0.547945205479452, 0.16986087, 0.9346466064453125)
(0.5666666666666667, 0.5297028, 0.7305214405059814)
(0, inf, 0.7335205078125)
(0.47804878048780486, 0.06971702, 0.9806957244873047)
(0.4664179104477612, 0.13542126, 0.9826998710632324)
(0.5640138408304498, 0.09732601, 0.9626832008361816)
(0.5117370892018779, 0.17378332, 0.9766943454742432)
(0.5427509293680297, 0.14365111, 1.0037145614624023)
(0.47333333333333333, 0.17386296, 0.9586844444274902)
(0.3893129770992366, 0.26879328, 0.949674129486084)
(0.5106382978723404, 0.10918934, 0.8776431083679199)
(0.37, 0.13338308, 0.9066264629364014)
(0.42857142857142855, 0.5203167, 0.8956360816955566)
(0.5364238410596026, 0.23107423, 0.9727122783660889)
(0.71, 0.19412607, 1.0757482051849365)
(0.5642458100558659, 0.16165298, 1.2278716564178467)
(0.4797979797979798, 0.18820748, 1.0847716331481934)
(0.2857142857142857, 0.4983878, 1.3879880905151367)
(0.5764705882352941, 0.17211205, 1.5230987071990967)
(0.4117647058823529, 0.44157755, 0.8716177940368652)
(0.5172413793103449, 0.4289448, 0.8806467056274414)
(0.5128205128205128, 0.5517541, 0.88761305809021)
(0.4166666666666667, 0.53710663, 0.8516058921813965)
(0.4090909090909091, 1.3922065, 1.0997810363769531)
(0.375, 0.6829809, 0.8275883197784424)
(0.0, inf, 0.8375964164733887)
(0.325, 0.5219897, 0.7905635833740234)
(0.0, inf, 0.7455291748046875)
(0.4166666666666667, 0.5951818, 0.7925641536712646)
